id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;wilayah_uptd;kategori_jalan;kondisi_jalan;panjang_ruas_jalan;satuan;tahun
388;32;JAWA BARAT;3216;KABUPATEN BEKASI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;TIDAK MANTAP;RUSAK BERAT;0.0;KILOMETER;2021
389;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;MANTAP;BAIK;9.25;KILOMETER;2021
390;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;MANTAP;SEDANG;53.66;KILOMETER;2021
391;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;TIDAK MANTAP;RUSAK RINGAN;10.27;KILOMETER;2021
392;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;TIDAK MANTAP;RUSAK BERAT;0.0;KILOMETER;2021
393;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;MANTAP;BAIK;7.54;KILOMETER;2021
394;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;MANTAP;SEDANG;1.35;KILOMETER;2021
395;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;TIDAK MANTAP;RUSAK RINGAN;0.0;KILOMETER;2021
396;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;TIDAK MANTAP;RUSAK BERAT;0.0;KILOMETER;2021
397;32;JAWA BARAT;3271;KOTA BOGOR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;MANTAP;BAIK;8.82;KILOMETER;2021
398;32;JAWA BARAT;3271;KOTA BOGOR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;MANTAP;SEDANG;2.34;KILOMETER;2021
399;32;JAWA BARAT;3271;KOTA BOGOR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;TIDAK MANTAP;RUSAK RINGAN;0.0;KILOMETER;2021
400;32;JAWA BARAT;3271;KOTA BOGOR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;TIDAK MANTAP;RUSAK BERAT;0.0;KILOMETER;2021
401;32;JAWA BARAT;3272;KOTA SUKABUMI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN II;MANTAP;BAIK;24.53;KILOMETER;2021
402;32;JAWA BARAT;3272;KOTA SUKABUMI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN II;MANTAP;SEDANG;2.4;KILOMETER;2021
403;32;JAWA BARAT;3272;KOTA SUKABUMI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN II;TIDAK MANTAP;RUSAK RINGAN;3.83;KILOMETER;2021
404;32;JAWA BARAT;3272;KOTA SUKABUMI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN II;TIDAK MANTAP;RUSAK BERAT;2.59;KILOMETER;2021
405;32;JAWA BARAT;3273;KOTA BANDUNG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;MANTAP;BAIK;22.01;KILOMETER;2021
406;32;JAWA BARAT;3273;KOTA BANDUNG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;MANTAP;SEDANG;10.17;KILOMETER;2021
407;32;JAWA BARAT;3273;KOTA BANDUNG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;TIDAK MANTAP;RUSAK RINGAN;6.26;KILOMETER;2021
408;32;JAWA BARAT;3273;KOTA BANDUNG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;TIDAK MANTAP;RUSAK BERAT;0.0;KILOMETER;2021
409;32;JAWA BARAT;3274;KOTA CIREBON;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN VI;MANTAP;BAIK;5.65;KILOMETER;2021
410;32;JAWA BARAT;3274;KOTA CIREBON;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN VI;MANTAP;SEDANG;0.3;KILOMETER;2021
411;32;JAWA BARAT;3274;KOTA CIREBON;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN VI;TIDAK MANTAP;RUSAK RINGAN;0.0;KILOMETER;2021
412;32;JAWA BARAT;3274;KOTA CIREBON;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN VI;TIDAK MANTAP;RUSAK BERAT;0.6;KILOMETER;2021
413;32;JAWA BARAT;3275;KOTA BEKASI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;MANTAP;BAIK;12.29;KILOMETER;2021
414;32;JAWA BARAT;3275;KOTA BEKASI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;MANTAP;SEDANG;5.87;KILOMETER;2021
415;32;JAWA BARAT;3275;KOTA BEKASI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;TIDAK MANTAP;RUSAK RINGAN;3.8;KILOMETER;2021
416;32;JAWA BARAT;3275;KOTA BEKASI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;TIDAK MANTAP;RUSAK BERAT;0.0;KILOMETER;2021
417;32;JAWA BARAT;3276;KOTA DEPOK;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;MANTAP;BAIK;9.6;KILOMETER;2021
418;32;JAWA BARAT;3276;KOTA DEPOK;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;MANTAP;SEDANG;2.13;KILOMETER;2021
419;32;JAWA BARAT;3276;KOTA DEPOK;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;TIDAK MANTAP;RUSAK RINGAN;0.0;KILOMETER;2021
420;32;JAWA BARAT;3276;KOTA DEPOK;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;TIDAK MANTAP;RUSAK BERAT;0.0;KILOMETER;2021
421;32;JAWA BARAT;3277;KOTA CIMAHI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;MANTAP;BAIK;2.18;KILOMETER;2021
422;32;JAWA BARAT;3277;KOTA CIMAHI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;MANTAP;SEDANG;5.93;KILOMETER;2021
423;32;JAWA BARAT;3277;KOTA CIMAHI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;TIDAK MANTAP;RUSAK RINGAN;1.25;KILOMETER;2021
424;32;JAWA BARAT;3277;KOTA CIMAHI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;TIDAK MANTAP;RUSAK BERAT;0.0;KILOMETER;2021
425;32;JAWA BARAT;3278;KOTA TASIKMALAYA;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;MANTAP;BAIK;26.66;KILOMETER;2021
426;32;JAWA BARAT;3278;KOTA TASIKMALAYA;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;MANTAP;SEDANG;6.77;KILOMETER;2021
427;32;JAWA BARAT;3278;KOTA TASIKMALAYA;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;TIDAK MANTAP;RUSAK RINGAN;4.26;KILOMETER;2021
428;32;JAWA BARAT;3278;KOTA TASIKMALAYA;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;TIDAK MANTAP;RUSAK BERAT;0.56;KILOMETER;2021
429;32;JAWA BARAT;3279;KOTA BANJAR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;MANTAP;BAIK;6.28;KILOMETER;2021
430;32;JAWA BARAT;3279;KOTA BANJAR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;MANTAP;SEDANG;0.98;KILOMETER;2021
431;32;JAWA BARAT;3279;KOTA BANJAR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;TIDAK MANTAP;RUSAK RINGAN;1.58;KILOMETER;2021
432;32;JAWA BARAT;3279;KOTA BANJAR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;TIDAK MANTAP;RUSAK BERAT;0.14;KILOMETER;2021
433;32;JAWA BARAT;3201;KABUPATEN BOGOR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;MANTAP;BAIK;107.04;KILOMETER;2022
434;32;JAWA BARAT;3201;KABUPATEN BOGOR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;MANTAP;SEDANG;17.97;KILOMETER;2022
435;32;JAWA BARAT;3201;KABUPATEN BOGOR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;TIDAK MANTAP;RUSAK RINGAN;3.16;KILOMETER;2022
436;32;JAWA BARAT;3201;KABUPATEN BOGOR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;TIDAK MANTAP;RUSAK BERAT;4.65;KILOMETER;2022
437;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN II;MANTAP;BAIK;201.14;KILOMETER;2022
438;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN II;MANTAP;SEDANG;59.53;KILOMETER;2022
439;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN II;TIDAK MANTAP;RUSAK RINGAN;36.35;KILOMETER;2022
440;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN II;TIDAK MANTAP;RUSAK BERAT;16.91;KILOMETER;2022
441;32;JAWA BARAT;3203;KABUPATEN CIANJUR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;MANTAP;BAIK;93.77;KILOMETER;2022
442;32;JAWA BARAT;3203;KABUPATEN CIANJUR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;MANTAP;SEDANG;44.44;KILOMETER;2022
443;32;JAWA BARAT;3203;KABUPATEN CIANJUR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;TIDAK MANTAP;RUSAK RINGAN;14.29;KILOMETER;2022
444;32;JAWA BARAT;3203;KABUPATEN CIANJUR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;TIDAK MANTAP;RUSAK BERAT;33.9;KILOMETER;2022
445;32;JAWA BARAT;3204;KABUPATEN BANDUNG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;MANTAP;BAIK;85.8;KILOMETER;2022
446;32;JAWA BARAT;3204;KABUPATEN BANDUNG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;MANTAP;SEDANG;27.8;KILOMETER;2022
447;32;JAWA BARAT;3204;KABUPATEN BANDUNG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;TIDAK MANTAP;RUSAK RINGAN;11.53;KILOMETER;2022
448;32;JAWA BARAT;3204;KABUPATEN BANDUNG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;TIDAK MANTAP;RUSAK BERAT;2.4;KILOMETER;2022
449;32;JAWA BARAT;3205;KABUPATEN GARUT;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN IV;MANTAP;BAIK;194.5;KILOMETER;2022
450;32;JAWA BARAT;3205;KABUPATEN GARUT;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN IV;MANTAP;SEDANG;76.9;KILOMETER;2022
451;32;JAWA BARAT;3205;KABUPATEN GARUT;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN IV;TIDAK MANTAP;RUSAK RINGAN;11.83;KILOMETER;2022
452;32;JAWA BARAT;3205;KABUPATEN GARUT;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN IV;TIDAK MANTAP;RUSAK BERAT;2.8;KILOMETER;2022
453;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;MANTAP;BAIK;93.89;KILOMETER;2022
454;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;MANTAP;SEDANG;15.88;KILOMETER;2022
455;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;TIDAK MANTAP;RUSAK RINGAN;10.45;KILOMETER;2022
456;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;TIDAK MANTAP;RUSAK BERAT;0.15;KILOMETER;2022
457;32;JAWA BARAT;3207;KABUPATEN CIAMIS;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;MANTAP;BAIK;14.67;KILOMETER;2022
458;32;JAWA BARAT;3207;KABUPATEN CIAMIS;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;MANTAP;SEDANG;10.59;KILOMETER;2022
459;32;JAWA BARAT;3207;KABUPATEN CIAMIS;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;TIDAK MANTAP;RUSAK RINGAN;3.37;KILOMETER;2022
460;32;JAWA BARAT;3207;KABUPATEN CIAMIS;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;TIDAK MANTAP;RUSAK BERAT;0.0;KILOMETER;2022
461;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;MANTAP;BAIK;44.04;KILOMETER;2022
462;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;MANTAP;SEDANG;27.57;KILOMETER;2022
463;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;TIDAK MANTAP;RUSAK RINGAN;13.94;KILOMETER;2022
464;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;TIDAK MANTAP;RUSAK BERAT;0.78;KILOMETER;2022
465;32;JAWA BARAT;3209;KABUPATEN CIREBON;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN VI;MANTAP;BAIK;13.78;KILOMETER;2022
466;32;JAWA BARAT;3209;KABUPATEN CIREBON;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN VI;MANTAP;SEDANG;49.26;KILOMETER;2022
467;32;JAWA BARAT;3209;KABUPATEN CIREBON;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN VI;TIDAK MANTAP;RUSAK RINGAN;7.28;KILOMETER;2022
468;32;JAWA BARAT;3209;KABUPATEN CIREBON;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN VI;TIDAK MANTAP;RUSAK BERAT;2.05;KILOMETER;2022
469;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN VI;MANTAP;BAIK;82.42;KILOMETER;2022
470;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN VI;MANTAP;SEDANG;35.96;KILOMETER;2022
471;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN VI;TIDAK MANTAP;RUSAK RINGAN;4.45;KILOMETER;2022
472;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN VI;TIDAK MANTAP;RUSAK BERAT;3.0;KILOMETER;2022
473;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN IV;MANTAP;BAIK;82.15;KILOMETER;2022
474;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN IV;MANTAP;SEDANG;16.65;KILOMETER;2022
475;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN IV;TIDAK MANTAP;RUSAK RINGAN;8.1;KILOMETER;2022
476;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN IV;TIDAK MANTAP;RUSAK BERAT;8.9;KILOMETER;2022
477;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN VI;MANTAP;BAIK;47.32;KILOMETER;2022
478;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN VI;MANTAP;SEDANG;92.53;KILOMETER;2022
479;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN VI;TIDAK MANTAP;RUSAK RINGAN;16.64;KILOMETER;2022
480;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN VI;TIDAK MANTAP;RUSAK BERAT;1.0;KILOMETER;2022
481;32;JAWA BARAT;3213;KABUPATEN SUBANG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;MANTAP;BAIK;113.76;KILOMETER;2022
482;32;JAWA BARAT;3213;KABUPATEN SUBANG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;MANTAP;SEDANG;46.11;KILOMETER;2022
483;32;JAWA BARAT;3213;KABUPATEN SUBANG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;TIDAK MANTAP;RUSAK RINGAN;7.91;KILOMETER;2022
484;32;JAWA BARAT;3213;KABUPATEN SUBANG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;TIDAK MANTAP;RUSAK BERAT;0.4;KILOMETER;2022
485;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;MANTAP;BAIK;41.78;KILOMETER;2022
486;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;MANTAP;SEDANG;11.83;KILOMETER;2022
487;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;TIDAK MANTAP;RUSAK RINGAN;4.5;KILOMETER;2022
488;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;TIDAK MANTAP;RUSAK BERAT;0.7;KILOMETER;2022
489;32;JAWA BARAT;3215;KABUPATEN KARAWANG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;MANTAP;BAIK;61.6;KILOMETER;2022
490;32;JAWA BARAT;3215;KABUPATEN KARAWANG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;MANTAP;SEDANG;18.6;KILOMETER;2022
491;32;JAWA BARAT;3215;KABUPATEN KARAWANG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;TIDAK MANTAP;RUSAK RINGAN;9.93;KILOMETER;2022
492;32;JAWA BARAT;3215;KABUPATEN KARAWANG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;TIDAK MANTAP;RUSAK BERAT;1.4;KILOMETER;2022
493;32;JAWA BARAT;3216;KABUPATEN BEKASI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;MANTAP;BAIK;25.78;KILOMETER;2022
494;32;JAWA BARAT;3216;KABUPATEN BEKASI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;MANTAP;SEDANG;5.5;KILOMETER;2022
495;32;JAWA BARAT;3216;KABUPATEN BEKASI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;TIDAK MANTAP;RUSAK RINGAN;0.25;KILOMETER;2022
496;32;JAWA BARAT;3216;KABUPATEN BEKASI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;TIDAK MANTAP;RUSAK BERAT;0.0;KILOMETER;2022
497;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;MANTAP;BAIK;43.1;KILOMETER;2022
498;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;MANTAP;SEDANG;20.95;KILOMETER;2022
499;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;TIDAK MANTAP;RUSAK RINGAN;7.72;KILOMETER;2022
500;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;TIDAK MANTAP;RUSAK BERAT;1.4;KILOMETER;2022
501;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;MANTAP;BAIK;6.67;KILOMETER;2022
502;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;MANTAP;SEDANG;1.2;KILOMETER;2022
503;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;TIDAK MANTAP;RUSAK RINGAN;1.02;KILOMETER;2022
504;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN V;TIDAK MANTAP;RUSAK BERAT;0.0;KILOMETER;2022
505;32;JAWA BARAT;3271;KOTA BOGOR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;MANTAP;BAIK;10.42;KILOMETER;2022
506;32;JAWA BARAT;3271;KOTA BOGOR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;MANTAP;SEDANG;0.74;KILOMETER;2022
507;32;JAWA BARAT;3271;KOTA BOGOR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;TIDAK MANTAP;RUSAK RINGAN;0.0;KILOMETER;2022
508;32;JAWA BARAT;3271;KOTA BOGOR;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN I;TIDAK MANTAP;RUSAK BERAT;0.0;KILOMETER;2022
509;32;JAWA BARAT;3272;KOTA SUKABUMI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN II;MANTAP;BAIK;21.5;KILOMETER;2022
510;32;JAWA BARAT;3272;KOTA SUKABUMI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN II;MANTAP;SEDANG;9.85;KILOMETER;2022
511;32;JAWA BARAT;3272;KOTA SUKABUMI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN II;TIDAK MANTAP;RUSAK RINGAN;2.1;KILOMETER;2022
512;32;JAWA BARAT;3272;KOTA SUKABUMI;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN II;TIDAK MANTAP;RUSAK BERAT;0.1;KILOMETER;2022
513;32;JAWA BARAT;3273;KOTA BANDUNG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;MANTAP;BAIK;30.56;KILOMETER;2022
514;32;JAWA BARAT;3273;KOTA BANDUNG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;MANTAP;SEDANG;4.17;KILOMETER;2022
515;32;JAWA BARAT;3273;KOTA BANDUNG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;TIDAK MANTAP;RUSAK RINGAN;3.72;KILOMETER;2022
516;32;JAWA BARAT;3273;KOTA BANDUNG;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN III;TIDAK MANTAP;RUSAK BERAT;0.0;KILOMETER;2022
517;32;JAWA BARAT;3274;KOTA CIREBON;UPTD PENGELOLAAN JALAN DAN JEMBATAN WILAYAH PELAYANAN VI;MANTAP;BAIK;3.85;KILOMETER;2022
